,age,numclaims,veh_age,veh_value
4375,3,0,2,1.12
4376,2,0,1,2.04
4377,2,0,3,0.39
4378,0,0,3,0.83
4379,3,0,1,1.78
4380,1,0,0,5.65
4381,2,0,1,1.65
4382,2,0,2,1.02
4383,3,1,3,0.38
4384,1,0,3,0.82
4385,2,0,1,1.23
4386,1,0,0,5.14
4387,3,0,1,1.74
4388,1,0,1,1.04
4389,1,0,0,5.67
4390,1,0,3,1.2
4391,1,1,1,1.85
4392,2,0,3,0.77
4393,2,1,2,3.93
4394,3,0,3,0.91
4395,2,0,2,0.8
4396,2,0,2,1.35
4397,1,1,2,1.01
4398,1,0,3,1.95
4399,1,0,3,0.41
4400,2,0,2,1.81
4401,1,1,1,4.19
4402,0,0,0,1.46
4403,1,0,2,1.97
4404,1,0,3,0.73
4405,1,0,2,1.19
4406,1,0,3,0.82
4407,0,0,2,0.77
4408,1,0,0,2.099
4409,0,0,2,1.17
4410,1,0,2,2.44
4411,1,0,0,1.549
4412,0,0,0,1.399
4413,2,0,1,1.93
4414,3,0,2,0.94
4415,0,0,3,1.73
4416,2,0,1,3.29
4417,1,1,0,2.39
4418,0,0,2,0.9
4419,1,1,2,8.74
4420,1,0,3,0.39
4421,3,0,3,0.69
4422,0,0,2,1.06
4423,1,0,3,1.4
4424,1,0,2,1.38
4425,1,0,1,1.46
4426,1,0,3,1.1
4427,0,0,3,0.39
4428,0,0,2,0.91
4429,1,0,3,0.39
4430,0,0,1,1.29
4431,1,0,1,1.62
4432,0,0,0,1.58
4433,0,0,2,1.17
4434,3,1,2,1.44
4435,2,0,0,1.33
4436,1,0,1,1.58
4437,1,0,3,0.35
4438,3,0,1,1.27
4439,3,0,3,0.78
4440,2,0,3,0.85
4441,2,0,1,1.63
4442,2,0,0,7.995
4443,1,0,0,2.67
4444,2,0,3,0.38
4445,2,0,3,1.58
4446,1,1,2,0.98
4447,1,0,2,0.84
4448,1,0,2,1.33
4449,2,0,2,3.34
4450,1,0,1,1.63
4451,0,1,2,1.7
4452,2,0,1,1.55
4453,0,0,2,0.91
4454,1,0,3,0.82
4455,2,0,2,1.08
4456,1,0,2,0.89
4457,1,0,1,1.78
4458,3,0,0,2.43
4459,1,0,3,1.36
4460,2,0,1,2.61
4461,0,0,3,1.75
4462,2,0,3,0.39
4463,0,1,0,1.41
4464,1,0,0,2.5
4465,1,0,1,1.66
4466,0,0,2,0.89
4467,1,0,2,1.54
4468,1,0,2,0.91
4469,1,0,0,1.58
4470,0,0,0,3.78
4471,1,0,2,2.92
4472,1,0,0,2.38
4473,2,0,0,5.553
4474,1,0,1,1.76
4475,0,0,0,2.7
4476,1,0,3,2.19
4477,1,0,2,0.93
4478,1,0,3,0.45
4479,1,0,2,0.98
4480,0,0,3,0.54
4481,0,0,1,1.53
4482,2,0,1,1.46
4483,1,0,1,2.05
4484,1,0,0,1.65
4485,1,0,0,1.4
4486,0,0,2,1.06
4487,1,1,3,0.44
4488,1,0,1,2.42
4489,1,1,1,1.78
4490,1,0,2,1.11
4491,0,0,3,0.6
4492,2,0,0,5.236
4493,1,0,1,2.38
4494,1,0,2,1.18
4495,1,0,0,2.49
4496,0,0,1,1.64
4497,3,0,0,2.18
4498,2,0,2,2.23
4499,1,0,3,0.41
4500,1,0,1,1.85
4501,1,0,3,1.28
4502,2,0,3,0.94
4503,1,0,0,5.51
4504,1,0,3,0.95
4505,1,0,3,0.41
4506,1,1,2,0.84
4507,3,0,3,0.88
4508,2,0,3,2.3
4509,0,0,2,1.51
4510,1,0,2,1.41
4511,2,0,0,5.59
4512,0,0,2,1.17
4513,3,0,0,2.43
4514,0,0,1,4.41
4515,1,0,2,2.51
4516,1,0,2,0.83
4517,0,0,0,1.4
4518,0,0,3,1.79
4519,1,0,2,0.97
4520,1,0,2,1.89
4521,1,0,0,1.86
4522,2,0,3,0.4
4523,1,0,2,1.49
4524,1,0,2,0.75
4525,1,0,3,1.25
4526,1,0,0,1.3
4527,1,1,3,1.27
4528,0,0,3,0.57
4529,1,0,2,1.19
4530,0,0,2,0.76
4531,2,0,0,8.42
4532,0,0,0,2.44
4533,1,0,2,1.34
4534,1,0,2,1.14
4535,0,0,2,1.61
4536,0,0,0,2.198
4537,0,0,0,2.5
4538,0,0,2,0.94
4539,1,0,0,1.5
4540,0,0,1,2.51
4541,2,0,1,5.89
4542,0,0,3,1.64
4543,1,0,2,1.18
4544,1,0,3,0.31
4545,1,0,1,1.4
4546,0,0,2,1.37
4547,2,0,0,1.97
4548,2,0,1,5.03
4549,2,1,3,1.33
4550,3,0,0,1.97
4551,1,0,3,0.96
4552,0,0,0,2.64
4553,1,1,1,4.28
4554,0,0,2,1.32
4555,0,0,0,1.35
4556,2,0,2,0.94
4557,1,0,2,1.06
4558,1,0,1,1.74
4559,3,0,3,0.35
4560,2,0,1,1.51
4561,3,0,3,0.96
4562,0,0,3,0.71
4563,3,0,1,1.64
4564,3,0,1,3.78
4565,3,0,2,1.27
4566,0,0,1,1.23
4567,2,1,3,1.52
4568,1,0,2,0.74
4569,0,0,0,2.77
4570,1,0,1,1.94
4571,2,0,3,0.43
4572,2,0,1,2.48
4573,1,0,0,2.82
4574,1,0,2,2.4
4575,1,0,3,0.69
4576,1,0,2,1.47
4577,3,0,2,1.02
4578,1,0,2,2.08
4579,1,1,0,2.26
4580,2,0,3,1.32
4581,0,0,0,2.16
4582,1,0,2,0.83
4583,2,0,3,0.37
4584,0,1,3,0.75
4585,3,0,1,1.57
4586,0,0,3,1.84
4587,0,0,1,1.76
4588,1,0,2,1.11
4589,1,0,3,0.65
4590,0,1,3,2.25
4591,1,0,1,1.81
4592,1,0,2,3.16
4593,1,0,2,4.0
4594,0,0,2,1.03
4595,3,0,2,1.31
4596,0,0,3,1.18
4597,3,0,0,1.91
4598,1,0,2,1.32
4599,3,0,2,1.74
4600,0,0,1,1.75
4601,0,1,0,10.9
4602,0,0,3,1.51
4603,1,0,3,1.05
4604,0,1,3,0.44
4605,0,0,3,0.6
4606,1,0,0,2.16
4607,0,0,3,1.56
4608,1,0,1,1.74
4609,2,0,2,0.93
4610,0,0,2,0.95
4611,1,0,0,1.29
4612,0,0,1,1.58
4613,2,0,1,1.31
4614,0,0,3,0.34
4615,0,0,0,1.92
4616,1,0,1,1.3
4617,1,0,1,1.04
4618,0,0,2,2.89
4619,1,0,1,1.61
4620,0,0,2,2.27
4621,3,0,1,1.23
4622,2,0,0,5.17
4623,1,0,3,0.35
4624,2,0,3,0.28
4625,3,0,0,1.85
4626,2,0,2,3.15
4627,3,0,3,1.71
4628,2,0,1,3.41
4629,1,0,3,1.22
4630,1,0,3,0.78
4631,1,0,2,0.78
4632,3,0,1,1.17
4633,1,0,2,0.97
4634,1,0,3,0.71
4635,0,0,0,1.428
4636,3,0,3,0.3
4637,2,0,2,2.54
4638,1,0,3,1.85
4639,0,0,2,1.13
4640,1,0,3,0.36
4641,1,0,2,1.05
4642,1,0,1,2.2
4643,0,0,1,2.62
4644,3,0,2,1.37
4645,1,0,2,2.63
4646,0,0,2,1.69
4647,1,0,3,1.41
4648,3,0,3,0.46
4649,0,0,1,1.3
4650,1,0,2,1.1
4651,0,0,3,0.62
4652,0,0,2,0.96
4653,1,0,2,1.29
4654,0,0,3,1.66
4655,0,0,1,2.15
4656,1,0,1,2.52
4657,2,0,0,2.62
4658,0,0,0,2.2
4659,1,0,0,4.899
4660,1,0,1,3.15
4661,1,0,0,1.33
4662,1,0,0,1.96
4663,1,0,0,4.99
4664,0,0,0,5.09
4665,0,0,0,1.86
4666,0,0,0,1.86
4667,0,0,0,1.29
4668,1,0,3,0.53
4669,2,0,2,0.84
4670,1,0,1,1.9
4671,3,0,0,5.14
4672,0,0,3,0.6
4673,2,0,0,2.29
4674,1,0,2,2.54
4675,0,0,2,0.94
4676,2,0,0,1.46
4677,1,0,0,5.92
4678,0,0,3,1.51
4679,0,1,1,1.61
4680,1,0,1,1.3
4681,1,1,1,1.46
4682,1,1,2,1.29
4683,0,0,1,4.05
4684,0,0,3,1.42
4685,0,0,1,3.27
4686,0,0,2,0.86
4687,1,0,0,5.633
4688,1,0,1,1.43
4689,0,0,3,0.65
4690,1,0,3,0.74
4691,1,0,1,1.57
4692,3,0,1,3.5
4693,0,0,1,1.96
4694,0,0,2,0.87
4695,0,0,2,1.26
4696,3,0,2,1.17
4697,1,0,0,2.46
4698,1,0,0,4.85
4699,3,0,3,1.42
4700,2,0,3,0.39
4701,1,0,1,3.17
4702,1,0,1,1.82
4703,2,1,2,2.03
4704,1,0,3,0.79
4705,0,0,3,0.7
4706,2,0,3,0.5
4707,1,0,1,4.14
4708,0,0,2,0.77
4709,1,0,2,1.38
4710,3,0,0,1.4
4711,2,0,3,1.31
4712,2,0,0,1.399
4713,1,0,1,2.73
4714,1,0,1,1.63
4715,1,0,2,1.09
4716,1,1,3,0.71
4717,1,0,2,0.93
4718,1,0,0,2.72
4719,0,0,0,1.93
4720,1,1,1,1.26
4721,1,0,2,1.03
4722,1,0,3,1.84
4723,2,0,1,3.93
4724,2,0,0,4.56
4725,0,0,1,1.49
4726,3,0,2,1.42
4727,1,0,3,0.29
4728,1,0,1,1.23
4729,1,0,1,1.84
4730,1,0,1,0.93
4731,2,0,1,1.93
4732,1,0,1,1.47
4733,0,0,2,1.01
4734,1,0,3,0.43
4735,0,0,3,1.14
4736,0,0,2,1.42
4737,0,1,1,1.51
4738,1,0,3,0.46
4739,1,0,1,3.17
4740,1,0,0,1.84
4741,2,2,1,1.26
4742,0,0,3,1.33
4743,1,1,3,0.38
4744,1,0,2,0.8
4745,1,0,1,4.0
4746,0,0,1,3.19
4747,1,0,0,4.29
4748,1,1,1,1.27
4749,1,0,1,1.86
4750,1,0,0,1.4
4751,2,0,3,0.86
4752,1,0,0,2.76
4753,1,0,0,1.95
4754,1,0,2,1.5
4755,1,0,1,1.74
4756,1,0,1,2.77
4757,1,0,3,0.76
4758,0,0,3,1.86
4759,0,0,3,1.01
4760,1,0,0,2.19
4761,2,0,1,2.69
4762,0,1,3,0.65
4763,0,0,0,1.34
4764,0,0,0,1.399
4765,0,1,0,3.667
4766,0,1,3,0.36
4767,2,0,0,1.83
4768,0,1,3,1.16
4769,0,0,0,2.01
4770,3,0,1,1.7
4771,1,0,0,4.149
4772,3,0,2,1.33
4773,1,0,3,0.41
4774,1,0,3,1.18
4775,2,0,1,1.64
4776,1,1,3,0.45
4777,3,0,2,0.79
4778,3,0,3,0.55
4779,3,0,3,0.6
4780,2,0,0,2.19
4781,1,0,3,0.37
4782,1,0,0,2.02
4783,1,0,3,0.38
4784,0,0,2,1.14
4785,1,0,2,1.14
4786,0,0,0,1.35
4787,1,0,1,4.27
4788,1,0,0,1.55
4789,1,0,2,1.79
4790,1,0,1,1.81
4791,3,0,0,1.56
4792,2,0,1,1.71
4793,1,0,2,3.19
4794,0,0,1,1.74
4795,2,0,0,2.84
4796,0,0,0,1.45
4797,1,0,2,3.0
4798,2,0,0,1.39
4799,1,0,2,0.95
4800,0,0,3,2.11
4801,0,0,2,1.76
4802,0,0,2,1.01
4803,0,0,1,3.25
4804,2,0,2,1.18
4805,1,0,3,0.35
4806,0,1,2,3.0
4807,1,0,0,3.21
4808,0,0,2,1.4
4809,0,0,2,1.39
4810,0,0,2,2.71
4811,0,0,3,1.91
4812,2,0,2,0.94
4813,1,0,1,1.14
4814,0,0,1,1.55
4815,1,0,3,0.78
4816,3,0,1,2.31
4817,2,0,0,5.74
4818,0,0,0,6.18
4819,0,0,2,3.11
4820,1,0,1,1.57
4821,1,0,3,1.62
4822,0,0,1,3.18
4823,3,0,3,0.77
4824,1,0,0,2.25
4825,0,0,2,0.71
4826,1,0,3,0.73
4827,0,0,2,2.69
4828,1,0,1,1.67
4829,0,0,2,1.57
4830,3,0,0,3.32
4831,1,0,0,3.75
4832,2,0,3,0.78
4833,3,0,1,4.01
4834,0,0,3,0.57
4835,3,0,1,1.84
4836,1,0,2,1.38
4837,1,0,0,1.96
4838,1,0,3,1.58
4839,1,0,3,0.93
4840,2,0,3,0.54
4841,2,0,1,3.64
4842,0,0,1,3.59
4843,3,0,3,0.66
4844,2,0,2,1.4
4845,2,0,2,0.82
4846,1,0,2,1.41
4847,0,0,3,1.33
4848,1,0,3,0.54
4849,3,0,1,3.61
4850,1,0,2,2.92
4851,0,0,2,1.89
4852,2,0,3,1.81
4853,3,0,2,2.74
4854,1,0,2,2.95
4855,0,0,0,2.76
4856,1,0,0,3.65
4857,1,0,2,4.4
4858,2,0,2,1.53
4859,1,0,1,1.57
4860,1,0,0,1.399
4861,0,0,0,4.71
4862,1,0,3,1.79
4863,1,0,3,0.71
4864,1,0,2,1.02
4865,1,0,3,0.7
4866,0,0,1,1.28
4867,0,0,3,1.05
4868,1,0,2,0.99
4869,1,1,0,2.05
4870,0,0,1,1.64
4871,1,0,2,1.73
4872,1,0,3,0.39
4873,1,0,1,1.79
4874,1,0,2,0.98
4875,2,1,3,0.82
4876,0,0,3,0.82
4877,0,0,3,1.13
4878,3,0,3,0.54
4879,0,0,2,2.68
4880,0,1,2,2.71
4881,1,0,0,3.93
4882,1,1,0,2.74
4883,1,0,3,0.46
4884,1,0,0,2.29
4885,2,0,2,1.26
4886,3,0,3,0.6
4887,1,0,2,3.65
4888,2,0,3,1.07
4889,0,0,3,1.95
4890,2,0,1,3.02
4891,1,0,3,0.92
4892,1,0,2,2.37
4893,2,0,3,1.57
4894,1,0,2,1.62
4895,2,0,2,2.49
4896,3,0,3,0.36
4897,0,0,2,1.01
4898,1,0,3,0.65
4899,2,0,0,1.91
4900,1,0,0,1.23
4901,2,0,1,4.27
4902,1,0,0,2.38
4903,1,1,2,1.22
4904,3,0,0,2.29
4905,2,0,1,1.62
4906,1,0,2,1.02
4907,1,0,3,0.41
4908,0,0,3,0.71
4909,1,0,3,1.87
4910,0,0,3,1.19
4911,1,0,0,2.93
4912,1,0,3,0.61
4913,0,0,1,1.31
4914,1,0,3,0.49
4915,1,0,3,0.58
4916,3,0,1,1.41
4917,3,0,2,2.11
4918,1,0,2,2.17
4919,1,0,3,1.78
4920,1,0,3,0.81
4921,1,0,3,0.39
4922,1,0,3,0.66
4923,2,0,2,0.72
4924,0,0,3,0.75
4925,2,0,2,0.72
4926,2,0,1,1.26
4927,2,0,1,2.23
4928,2,0,1,1.94
4929,3,0,3,0.97
4930,1,0,1,1.76
4931,1,0,1,2.04
4932,0,0,2,2.52
4933,0,0,2,2.95
4934,1,0,3,0.44
4935,0,0,2,1.08
4936,1,0,1,1.68
4937,3,0,2,0.92
4938,1,0,2,1.23
4939,0,0,3,0.77
4940,1,0,2,0.93
4941,0,0,3,1.86
4942,1,0,1,1.58
4943,1,0,0,2.44
4944,0,0,1,2.48
4945,1,0,3,0.7
4946,1,0,0,2.12
4947,1,0,1,1.26
4948,0,0,1,1.85
4949,0,0,0,1.57
4950,0,0,0,2.06
4951,2,0,1,1.36
4952,0,0,2,0.78
4953,1,0,0,1.73
4954,2,0,1,2.14
4955,1,0,3,1.82
4956,1,0,3,1.77
4957,1,0,3,0.65
4958,0,0,1,2.5
4959,0,0,2,0.91
4960,3,1,1,2.27
4961,2,0,0,6.68
4962,2,0,2,0.75
4963,1,0,1,1.26
4964,0,0,0,2.93
4965,3,0,3,0.49
4966,0,0,3,1.27
4967,1,0,3,1.05
4968,1,0,3,0.87
4969,1,1,2,1.58
4970,0,0,1,1.17
4971,0,0,3,0.37
4972,1,0,3,0.71
4973,1,0,3,0.56
4974,1,1,1,3.87
4975,1,0,2,1.33
4976,1,0,0,1.428
4977,1,0,1,2.04
4978,0,0,3,1.64
4979,0,0,1,1.36
4980,3,0,3,0.45
4981,0,0,2,3.06
4982,1,0,0,2.83
4983,1,0,3,0.66
4984,3,0,3,0.37
4985,2,0,1,1.9
4986,1,0,3,0.46
4987,1,0,3,1.77
4988,1,0,2,2.28
4989,1,0,0,4.06
4990,3,0,3,0.45
4991,2,0,2,1.19
4992,1,0,1,2.94
4993,1,0,1,4.37
4994,3,0,3,0.39
4995,2,1,2,2.61
4996,0,0,2,1.64
4997,1,0,1,1.59
4998,1,0,3,0.61
4999,0,0,2,1.82
5000,1,1,3,0.95
5001,1,0,3,3.34
5002,1,0,2,1.43
5003,1,0,1,1.84
5004,1,0,2,1.36
5005,1,0,1,2.88
5006,0,0,0,1.58
5007,1,0,3,1.07
5008,0,0,0,5.14
5009,1,0,2,1.51
5010,0,0,2,2.23
5011,1,0,2,2.11
5012,1,0,0,1.34
5013,0,0,3,1.19
5014,1,0,1,1.45
5015,1,0,1,1.26
5016,0,0,3,1.99
5017,1,0,1,1.74
5018,1,0,1,2.7
5019,1,0,0,6.524
5020,0,0,0,3.58
5021,1,1,1,1.83
5022,1,0,2,1.75
5023,1,0,2,1.19
5024,2,0,3,1.06
5025,0,0,0,1.53
5026,0,0,3,0.88
5027,0,0,2,0.77
5028,1,0,3,0.81
5029,0,0,3,0.3
5030,1,1,3,0.6
5031,3,0,2,1.0
5032,1,0,3,0.66
5033,0,0,2,0.8
5034,0,0,1,1.85
5035,1,0,3,1.92
5036,3,1,0,1.49
5037,2,0,3,0.51
5038,0,0,2,0.93
5039,1,1,2,0.72
5040,1,0,2,2.83
5041,0,0,1,1.57
5042,3,0,2,1.32
5043,2,0,3,1.06
5044,1,0,0,5.02
5045,0,0,2,0.93
5046,3,0,1,4.64
5047,2,0,1,1.34
5048,1,0,3,0.46
5049,2,0,2,2.34
5050,3,0,3,0.58
5051,3,0,1,5.27
5052,3,0,1,1.71
5053,3,0,2,1.12
5054,2,0,1,2.67
5055,3,0,3,0.43
5056,2,0,2,1.13
5057,3,0,2,1.9
5058,2,0,1,1.88
5059,1,0,3,1.61
5060,1,0,2,0.95
5061,1,0,3,0.76
5062,1,0,2,1.13
5063,2,1,3,0.38
5064,1,0,3,0.35
5065,2,0,3,0.72
5066,3,0,3,0.44
5067,3,0,1,1.61
5068,1,0,0,2.32
5069,3,0,0,1.549
5070,1,0,1,3.5
5071,1,0,1,2.99
5072,2,0,2,4.0
5073,1,0,0,3.04
5074,2,0,0,1.69
5075,0,0,1,1.28
5076,2,0,3,0.69
5077,3,0,2,1.3
5078,1,0,1,4.77
5079,2,0,3,0.81
5080,1,0,3,1.63
5081,1,0,3,1.99
5082,1,0,2,1.61
5083,1,0,3,1.46
5084,1,0,1,1.13
5085,3,0,0,1.578
5086,0,0,2,1.02
5087,1,0,3,0.79
5088,3,0,2,0.78
5089,3,0,2,1.3
5090,1,0,3,1.97
5091,0,0,0,2.66
5092,1,0,2,3.14
5093,1,1,0,3.45
5094,2,0,3,2.17
5095,1,0,1,1.26
5096,2,0,2,1.12
5097,2,0,1,1.63
5098,2,1,2,2.02
5099,2,0,1,1.74
5100,1,0,1,4.37
5101,1,0,2,1.3
5102,1,0,0,1.7643
5103,3,0,1,1.44
5104,1,0,1,1.74
5105,1,0,3,1.08
5106,3,0,3,0.21
5107,1,0,0,2.74
5108,3,0,2,1.61
5109,0,0,2,2.21
5110,1,0,1,1.99
5111,0,0,1,1.42
5112,1,0,1,1.28
5113,1,0,3,0.85
5114,2,0,2,0.97
5115,1,0,0,4.66
5116,1,0,0,1.5643
5117,0,1,2,3.1
5118,2,0,2,0.9
5119,0,0,2,2.29
5120,0,0,2,3.43
5121,1,0,3,0.39
5122,1,0,2,0.79
5123,1,0,2,1.45
5124,3,0,1,1.64
5125,2,0,3,2.39
5126,0,1,2,2.08
5127,1,0,1,1.74
5128,1,0,3,1.25
5129,3,0,3,0.48
5130,3,0,1,1.99
5131,1,0,2,4.0
5132,3,0,1,1.46
5133,2,0,3,0.29
5134,3,0,3,0.54
5135,2,0,3,0.95
5136,3,0,3,0.41
5137,2,0,1,2.0
5138,0,0,1,3.32
5139,1,0,3,0.71
5140,2,0,0,2.43
5141,1,0,2,1.17
5142,1,0,3,0.99
5143,1,0,1,1.56
5144,2,0,2,1.07
5145,1,0,2,0.83
5146,0,0,2,1.01
5147,3,1,1,3.55
5148,1,0,3,1.22
5149,1,0,2,1.14
5150,3,0,3,0.71
5151,1,0,2,1.48
5152,2,0,2,2.62
5153,0,0,0,2.93
5154,3,0,2,1.02
5155,2,0,3,0.81
5156,2,0,0,6.35
5157,3,0,3,0.95
5158,1,0,3,0.31
5159,0,0,3,1.3
5160,3,0,2,0.98
5161,0,0,2,1.6
5162,0,0,2,1.58
5163,1,0,1,1.51
5164,1,0,3,1.93
5165,2,0,3,0.37
5166,3,1,1,1.81
5167,1,1,1,1.93
5168,0,0,1,1.26
5169,3,0,3,0.69
5170,1,0,3,0.62
5171,2,0,3,0.66
5172,1,0,3,0.77
5173,1,0,2,0.93
5174,0,0,2,1.23
5175,1,1,2,1.42
5176,0,0,0,1.3
5177,0,0,1,2.27
5178,1,0,2,1.13
5179,1,0,0,3.37
5180,1,0,0,2.91
5181,1,0,3,0.41
5182,1,0,2,2.75
5183,1,0,3,0.36
5184,1,0,0,2.91
5185,1,0,0,1.7
5186,1,0,3,1.77
5187,1,0,3,0.92
5188,2,0,1,2.1
5189,1,0,1,1.72
5190,1,0,2,1.13
5191,3,0,2,1.01
5192,1,0,3,0.44
5193,1,0,2,1.23
5194,1,0,2,1.24
5195,0,0,3,0.77
5196,1,0,1,1.43
5197,1,0,0,4.56
5198,0,0,0,1.349
5199,2,0,3,0.82
5200,1,0,1,1.74
5201,1,0,1,1.19
5202,2,1,1,5.87
5203,2,0,1,1.59
5204,1,0,1,2.04
5205,2,0,3,0.98
5206,2,1,3,0.81
5207,0,0,0,1.98
5208,0,0,1,3.27
5209,0,0,2,0.87
5210,0,0,2,2.95
5211,1,0,3,1.53
5212,1,0,2,1.01
5213,2,0,1,1.76
5214,1,0,3,0.57
5215,1,0,2,0.86
5216,0,0,3,1.44
5217,1,0,0,1.75
5218,0,0,1,4.09
5219,2,0,3,0.47
5220,1,0,1,3.24
5221,2,0,1,2.74
5222,0,0,3,1.93
5223,2,0,0,8.37
5224,1,0,1,2.0
5225,0,0,0,4.31
5226,2,0,1,1.61
5227,0,0,2,1.96
5228,1,0,0,3.28
5229,0,0,3,0.68
5230,2,0,0,1.33
5231,1,1,3,1.56
5232,3,0,0,1.89
5233,2,0,1,6.11
5234,1,0,3,1.42
5235,1,0,3,0.88
5236,1,0,3,1.36
5237,1,0,3,1.92
5238,1,0,1,2.6
5239,2,0,1,1.57
5240,2,0,1,3.51
5241,2,0,3,0.48
5242,1,0,1,3.27
5243,1,0,1,3.77
5244,0,0,2,1.06
5245,2,0,2,1.87
5246,3,0,3,0.36
5247,2,0,0,4.17
5248,1,0,1,3.56
5249,1,0,1,1.71
5250,0,0,1,1.76
5251,0,0,2,1.57
5252,2,0,1,6.18
5253,1,0,2,3.14
5254,2,0,0,1.26
5255,2,0,0,2.07
5256,1,0,1,1.63
5257,3,0,2,0.92
5258,0,0,3,0.83
5259,2,0,2,0.99
5260,0,0,3,1.81
5261,2,0,0,1.7
5262,2,0,0,3.149
5263,0,1,0,2.099
5264,2,0,0,1.37
5265,1,0,1,3.49
5266,3,0,2,1.89
5267,1,1,2,2.55
5268,2,0,3,0.51
5269,0,0,2,0.91
5270,0,1,1,1.31
5271,1,1,0,5.17
5272,0,1,0,1.54
5273,0,1,3,0.31
5274,1,0,3,1.37
5275,1,0,2,2.16
5276,2,1,2,0.93
5277,1,0,2,2.1
5278,1,0,0,2.45
5279,3,0,2,1.33
5280,3,1,2,3.11
5281,0,0,3,1.18
5282,1,1,2,1.32
5283,0,0,0,1.93
5284,1,0,1,1.3
5285,3,0,1,1.47
5286,2,0,3,0.36
5287,2,0,3,0.7
5288,0,0,3,0.69
5289,2,0,1,4.2
5290,1,0,1,1.67
5291,0,0,1,1.84
5292,1,0,2,0.8
5293,2,0,1,3.97
5294,1,0,2,0.76
5295,0,0,1,1.15
5296,1,0,1,1.85
5297,1,0,0,5.4
5298,3,0,3,0.4
5299,1,0,3,0.5
5300,1,0,2,1.14
5301,0,0,2,2.31
5302,0,2,3,1.62
5303,1,0,0,1.74
5304,1,0,3,1.16
5305,0,0,2,0.93
5306,1,0,3,1.36
5307,0,0,2,2.0
5308,1,0,1,1.83
5309,2,0,3,1.31
5310,1,0,2,2.37
5311,2,0,0,1.52
5312,1,0,1,4.39
5313,0,0,0,1.41
5314,0,0,3,0.92
5315,0,0,1,3.28
5316,2,0,3,1.04
5317,3,0,0,1.75
5318,0,2,1,5.53
5319,3,0,1,1.91
5320,3,0,3,0.41
5321,1,0,2,1.15
5322,2,0,0,2.92
5323,3,0,0,2.44
5324,1,0,0,6.2
5325,1,0,2,1.57
5326,1,0,3,0.54
5327,1,0,0,1.96
5328,1,0,1,2.69
5329,0,0,2,1.83
5330,0,0,3,1.9
5331,1,0,0,2.95
5332,1,0,3,1.03
5333,2,0,2,0.95
5334,1,0,3,0.56
5335,3,0,2,1.3
5336,1,0,1,4.0
5337,1,0,1,4.11
5338,0,0,0,2.29
5339,1,1,1,1.61
5340,1,0,2,3.06
5341,1,0,0,5.4
5342,1,0,2,0.89
5343,1,0,0,3.599
5344,1,0,0,1.75
5345,1,0,3,0.31
5346,0,0,3,0.53
5347,1,0,1,4.11
5348,0,0,0,3.15
5349,1,0,3,0.6
5350,1,0,3,1.36
5351,1,0,3,0.48
5352,3,0,0,2.52
5353,3,0,3,0.71
5354,3,0,1,3.55
5355,0,0,3,1.6
5356,2,0,1,4.35
5357,0,0,1,1.61
5358,0,0,1,1.98
5359,0,0,0,1.39
5360,0,0,1,1.19
5361,1,0,1,2.02
5362,1,0,1,1.8
5363,0,0,1,2.69
5364,1,0,3,0.95
5365,1,0,2,1.06
5366,0,0,1,1.65
5367,1,0,1,1.01
5368,2,0,2,1.03
5369,1,0,1,2.28
5370,2,0,1,1.94
5371,1,0,0,3.22
5372,2,0,3,0.54
5373,1,0,3,0.46
5374,1,0,3,1.16
5375,1,0,2,1.01
5376,1,0,1,2.18
5377,1,0,0,1.41
5378,0,0,2,1.21
5379,1,0,2,1.65
5380,1,0,1,2.01
5381,1,0,2,0.84
5382,0,0,3,0.39
5383,2,0,2,1.13
5384,3,0,1,1.0
5385,0,0,2,1.15
5386,1,0,3,0.35
5387,0,0,3,0.88
5388,0,1,2,1.43
5389,3,0,3,0.77
5390,1,0,0,2.43
5391,3,0,0,1.48
5392,3,0,3,1.86
5393,2,0,2,2.51
5394,1,0,1,1.64
5395,2,0,3,0.74
5396,2,0,3,0.41
5397,1,0,1,3.97
5398,3,0,2,1.11
5399,1,0,3,1.17
5400,1,0,0,3.98
5401,3,0,0,1.28
5402,0,0,2,1.29
5403,1,0,3,0.42
5404,2,0,3,0.43
5405,1,0,1,1.68
5406,1,0,0,6.23
5407,0,0,2,2.77
5408,2,0,3,0.52
5409,1,0,0,2.78
5410,1,0,1,1.89
5411,1,0,2,2.61
5412,2,0,2,3.04
5413,0,0,1,1.28
5414,1,0,3,0.77
5415,3,0,0,1.5
5416,1,0,1,1.9
5417,2,0,1,3.69
5418,2,0,0,5.17
5419,0,0,2,2.23
5420,2,1,2,3.86
5421,1,0,2,1.97
5422,0,0,3,1.9
5423,0,0,2,0.87
5424,1,0,0,4.31
5425,0,0,2,1.02
5426,1,0,3,1.91
5427,0,0,3,0.69
5428,0,0,2,0.88
5429,1,0,2,0.84
5430,0,0,1,1.76
5431,1,0,3,0.52
5432,1,0,0,2.79
5433,2,0,0,4.44
5434,1,0,3,0.71
5435,0,0,2,3.29
5436,1,0,1,1.75
5437,0,0,0,1.54
5438,1,0,1,1.61
5439,1,0,0,4.57
5440,0,0,2,0.96
5441,1,0,1,5.23
5442,0,0,2,1.47
5443,0,0,2,1.17
5444,2,0,3,0.41
5445,1,0,2,0.88
5446,0,0,1,1.72
5447,1,0,3,1.17
5448,1,0,1,1.89
5449,2,0,1,1.77
